userId,productId,score,time
A1ZGXBS5YUXZD8,B0009PL3B6,5.0,1279756800
A2EPFPMXOD7UB6,B0009PL3B6,4.0,1288310400
A1E3I2UDK711DH,B0009PL3B6,5.0,1354060800
A225O0S4DHQ44N,B000C233G4,5.0,1243468800
A5KKO0JTC8GN8,B000C233G4,5.0,1347840000
A1AZ0XLDN090ZB,B000FKHNLO,4.0,1176163200
A2P33C65482KKP,B000FKHNLO,5.0,1186358400
AU0OC667PPYHZ,B000FKHNLO,2.0,1204502400
A1KLCKKNE95JTR,B000FKHNLO,5.0,1156896000
A1GH2EZKY5GVMC,B000FKHNLO,5.0,1168732800
A2YWGYE6IYCQJS,B000FKHNLO,5.0,1355184000
AOEQOV8BI05TG,B000FKHNLO,4.0,1338336000
ATBWPRH1LJ01X,B000FKHNLO,5.0,1274572800
A3RJ4ZJWI66YN5,B000FKHNLO,5.0,1269302400
A3V2RVYFJ2TBBI,B000FKHNLO,5.0,1240876800
A3PAY428SK9K9T,B000FKHNLO,5.0,1168214400
A2MYNDCGL19MB,B000FKHNLO,5.0,1206489600
A3JW3MXF0HWZL6,B000FKHNLO,1.0,1182470400
A3U8HD929XAOHE,B000FKHNLO,5.0,1232582400
A2TIDIWHQSFELX,B000FKHNLO,5.0,1230854400
A2Z563ODWMIB8O,B000FKHNLO,4.0,1227052800
A1MBLYNGNEW84Y,B000FKHNLO,3.0,1225238400
A2158Y2U61AU9G,B000FKHNLO,5.0,1191801600
A146H6A41B26QT,B000FKHNLO,5.0,1191283200
AV5CJ3OP481DM,B000FKHNLO,5.0,1189209600
A3OCSY91SU7CHV,B000FKHNLO,5.0,1188777600
ACNON4BZACUUL,B000FKHNLO,2.0,1183075200
AQUA38CS2SPXL,B000FKHNLO,5.0,1181692800
A2P7DSAIUCS2JI,B000FKHNLY,5.0,1148688000
ACRKVH11O9LSF,B000FKHNLY,5.0,1156636800
A3M8HN4ZNEYHNB,B000PL2LAQ,5.0,1186444800
AREHL33AUQ3WY,B00064C0VW,5.0,1144454400
A3DHUQXITRC71Q,B00064C0VW,5.0,1133827200
A2HF5MBN4SUT5G,B00064C0VW,5.0,1175472000
A2BAU1C2J14FKW,B00064C0VW,5.0,1359417600
AHZIZQGVX5CW8,B00064C0VW,1.0,1355270400
A2A77HP9O83SIG,B000I6MNQ0,4.0,1232928000
A1DRZVJJZ7PGH2,B000I6MNQ0,5.0,1291334400
AZ2AM86KNJCS8,B000I6MNQ0,2.0,1356220800
AU74KXMI6285L,B000I6MNQ0,5.0,1348272000
AHDO8WFPT2EBO,B000I6MNQ0,3.0,1178409600
A34XRV08RE4ROC,B0001EKYQA,2.0,1347062400
A1FP9I7QRO7IKQ,B0001EKYQA,5.0,1332806400
A2VCSO36Y9AD48,B0001EKYQA,4.0,1264809600
A1FA1SE0KPK55D,B0001EKYQA,2.0,1354492800
AME1PAM24R78U,B0001EKYQA,3.0,1275955200
A38NPDPN3GDVXG,B0001EKYQA,5.0,1227398400
AFLK9HQS2GWUZ,B0001EKYQA,5.0,1329955200
AYOMAHLWRQHUG,B0001EKYQA,5.0,1208822400
A31PBG356QVMKF,B0001EKYQA,5.0,1337731200
A288N8V0ZW75PI,B0001EKYQA,5.0,1323216000
A148D8Z2QT7AAM,B0001EKYQA,5.0,1318982400
A29V1HF545Y5AN,B0001EKYQA,2.0,1313798400
AYOMAHLWRQHUG,B0001EKYQA,5.0,1311724800
AM1V0EOF67GXE,B0001EKYQA,5.0,1361232000
A2IFGELRLZ9DBO,B0001EKYQA,4.0,1348358400
A2F2L44WKZA175,B000C233IW,5.0,1173312000
A1XYTACSNWTFPX,B000C233IW,5.0,1173312000
A3M174IC0VXOS2,B000C233IW,5.0,1152921600
A3BSXEDDH4VTMU,B000C233IW,5.0,1262217600
A1AHFU58A0W2GA,B000C233IW,5.0,1308873600
A180N3X4ABMTN,B000C233IW,5.0,1261785600
A3CWS40TGB41H8,B000C233IW,5.0,1261526400
A3ITFLIHUDM7GO,B000C233IW,5.0,1259798400
A3HON8NJK7QJPR,B000C233IW,5.0,1251763200
APKS8MLI9R5PK,B000C233IW,5.0,1248825600
A2148JDW30GFG4,B000C233IW,5.0,1243209600
A1ONZR8M8Q8DDR,B000C233IW,5.0,1261008000
A3M174IC0VXOS2,B000C233IW,4.0,1108771200
A2CUKWT1NFAMOA,B000BR7W26,5.0,1273190400
A1Z4V53FB8JSSX,B000BR7W26,5.0,1300924800
A3DQST0MIOFJKL,B00021CEI8,2.0,1358294400
A2MBDZNXLKTFOF,B00021CEI8,4.0,1325203200
A2AROY4FDR2GWE,B000KS833S,1.0,1293753600
A2U5FS8YZBAVC9,B000KS833S,5.0,1352332800
A3GLN60FZVVDEV,B000KOO0C0,5.0,1356652800
A11BURN21BSG1U,B000KOO0C0,5.0,1360195200
A2Y22Z1W82FHNN,B000KOO0C0,4.0,1240272000
A20XD2UUWOM9M5,B000KOO0C0,1.0,1314576000
A2RDPX5V8QVUB2,B000KOO0C0,1.0,1324080000
A2Y2OGBD6XB46O,B000195RKS,5.0,1356652800
A1894P15Y137RM,B000195RKS,5.0,1290902400
A26B4I47S3QQ7W,B000195RKS,5.0,1285891200
A1WVFHR6523LOU,B000P1TYF6,5.0,1213920000
AVMADZ68WPKWX,B000P1TYF6,5.0,1202601600
A2CQFES6MNMAEY,B000P1TYF6,5.0,1323388800
A5CG559ETQAWN,B000P1TYF6,1.0,1288656000
A3VJSTYX2JJEGL,B000P1TYF6,5.0,1233100800
A3PLTC37YN7PPL,B0001EKYRO,5.0,1345248000
A254GA53ZNA73I,B000P1TYG0,4.0,1247529600
A2UAXYOQCHIS98,B000P1TYG0,5.0,1252800000
A21WXIK0L650YE,B000P1TYG0,5.0,1284249600
ARCMO2D5V1VJ4,B000P1TYG0,5.0,1280880000
A18NO6VK3DTZ03,B000P1TYG0,2.0,1266364800
A1W6354MLX4O42,B000P1TYG0,4.0,1251072000
A360P9R8LBB9SB,B000P1TYG0,3.0,1233532800
A2B6B0QYXSH28D,B000P1TYG0,4.0,1326067200
A3B327TM8T8S3F,B000P1TYG0,5.0,1319500800
ADRGTXW7NPYDD,B000P1TYG0,5.0,1298937600
A5JS10L8NOK9Y,B000P1TYG0,5.0,1269388800
A3VOXBKSPFGW3E,B000P1TYG0,5.0,1259625600
ATYVXZXK2HBWH,B000P1TYG0,5.0,1234915200
A119MX6YLAB6DS,B000P1TYG0,5.0,1230076800
A122EN50Y5BQ5B,B000P1TYG0,4.0,1204588800
A19XFQDUFQ98KD,B000P1TYG0,5.0,1284854400
A19GJ1BLS55ABT,B000P1TYG0,5.0,1244678400
A60PNIPZDA2A3,B000P1TYG0,5.0,1251849600
A25HMJLIO0G2QA,B000P1TYG0,2.0,1295049600
A32GAHCZ43R7NP,B000P1TYG0,5.0,1285459200
A4INSXIR9DYS6,B000P1TYG0,4.0,1352678400
A1Z8CR3HQOAA76,B000P1TYG0,5.0,1344038400
A3C6TQ748ZC77V,B000P1TYG0,4.0,1289952000
A37F6BUL11WVJU,B000P1TYG0,5.0,1285632000
ACKQP7VRZQBZH,B000P1TYG0,5.0,1279584000
A36Y2O5PDRLRDZ,B000P1TYG0,5.0,1279584000
AKL2LNHCHIQKM,B000P1TYG0,5.0,1279065600
A2ND1OJCS96L69,B000P1TYG0,5.0,1274140800
AGHX7S5RCG7YN,B0001EKYSI,2.0,1357344000
A2LEVHS17E637F,B0009W1KIK,5.0,1252627200
AJUB2YVC9XTFS,B000FKHNNW,5.0,1169510400
A17QVO7G8TC756,B000FKHNNW,5.0,1198800000
A3KOFPXR9MDM5A,B000FKHNNW,5.0,1216857600
A2KQHAKUJQ9AO5,B000FKHNNW,5.0,1219104000
A5QRU002AV80O,B000FKHNNW,5.0,1240963200
A1XM1U8LE14R8W,B000FKHNNW,5.0,1220313600
A2VU1265IAJXIV,B000FKHNNW,5.0,1314921600
A1TRDAMJ3RCD2G,B000FKHNNW,1.0,1266796800
AHW6FUGNXU11N,B0006437IW,5.0,1259971200
A31JHY97J2R3VZ,B0006437IW,5.0,1181779200
A1Q1A6FMU8DXB1,B0006437IW,3.0,1293408000
A56HOUOY2JFEE,B0006437IW,5.0,1289088000
A2NHIBKRI93F67,B0006437IW,5.0,1279756800
A2789HTOVT2LTO,B0006437IW,5.0,1259798400
AV25C0HXHMTA2,B0006437IW,4.0,1257638400
AAY43PCKCVONT,B0006437IW,1.0,1329523200
A3PP2432USFMCW,B0006437IW,5.0,1312156800
AXKQI9SUBLPV7,B0006437IW,3.0,1303862400
A1PVJICI412IN4,B0006437IW,5.0,1245196800
ANX87VSCMAZML,B0006437IW,5.0,1361145600
A3HZRD2U0593EU,B0006437IW,5.0,1343433600
A2792QUK0ZPPSI,B0006437IW,5.0,1336521600
A2TAGTMQAPQ83D,B0006437IW,4.0,1333324800
A1A8SNRKV35753,B0006437IW,5.0,1330646400
A3IAVBY93Z756S,B0006437IW,1.0,1328400000
A3FPM2ECIZ2AVQ,B0006437IW,3.0,1325721600
A26K5MNMG887XV,B0006437IW,3.0,1318723200
AR47YSIPRTFX2,B0006437IW,5.0,1317254400
AMEX6WGUPHLYF,B0006437IW,5.0,1298592000
A18W5971XSRAFT,B0006437IW,1.0,1285459200
A1HDGZ4FOCHYAL,B0006437IW,2.0,1285718400
AGRCJASZ338OX,B0006437IW,1.0,1330905600
A3SBBM9RYUG6S3,B0006437IW,1.0,1279065600
A10BJG1OG98JZP,B0006437IW,3.0,1282867200
A1OIYOQN5KIE7Y,B00023V5EU,1.0,1161993600
A1NGP2XLDNJNUT,B000GHVI7Q,1.0,1256428800
A2FFIOPCFW77MB,B000195RMQ,1.0,1324857600
A3FI26IB1HA4Q2,B000PL2LDS,5.0,1195689600
A31EAMY5LA1900,B000LZBNHI,5.0,1295654400
A23AQEDT5IXR13,B0006IX6AW,5.0,1187481600
A3091RP0SPZLMN,B0001EKYTM,5.0,1312416000
A2R0UV0YA5YKP9,B0001EKYTM,5.0,1293148800
A2ISOWSEPGDLME,B000A3V1SC,4.0,1306800000
A1D5QGR10L0OHG,B000A3V1SC,5.0,1349740800
A3S8QWLPFQP322,B000A3V1SC,5.0,1306022400
AVAL1VQEW1E7E,B000A3V1SC,5.0,1284163200
A23DA4GYG1T6L0,B00021CEK6,5.0,1140393600
A2RRDU8ZFEURES,B000A3V1SM,5.0,1290124800
A3O9GTZSA5DPKJ,B000A3V1SM,5.0,1248480000
A32JU6U6GRPYWA,B000QS2BVM,5.0,1359417600
A1E6NW1O6PQH07,B000QS2BVM,2.0,1356825600
A412SA8X53Q5N,B000QS2BVM,5.0,1356566400
A3NH6E14VOSTV3,B000QS2BVM,5.0,1356566400
A3KBDQHMZ41Y7B,B000QS2BVM,4.0,1353715200
AQ7K8FSIH40LG,B000QS2BVM,2.0,1331769600
A1U7L955TSFJD,B0009HIFOW,1.0,1323216000
A20QWRJAYX842L,B000FKHNPA,5.0,1197331200
AT4P233E5CEZN,B0009HIFOC,1.0,1207094400
A36WD3ASQK9I8E,B0009HIFOC,3.0,1358467200
A180AIG9XAXU9B,B0009HIFOC,5.0,1231113600
A1APMUGF0SJKIS,B000FKHNPU,5.0,1214179200
A1BED9FEZK80FP,B000FKHNPU,5.0,1178064000
A102R0714VSMB,B000FKHNPU,2.0,1213660800
A1R5ZCXNK0L5XT,B000FKHNPU,4.0,1208822400
A5HFSY1INWX61,B0009WX4KW,5.0,1155600000
AZU5SP0BCITWX,B0009WX4KW,4.0,1154476800
ATA82P9JAXE9D,B0009WX4KW,1.0,1163203200
A1THJ53HQR4MBM,B0009WX4KW,5.0,1140048000
AC1BYJVT1O8G9,B000C233LO,5.0,1256342400
ABN280JDLDV72,B000C233LO,5.0,1217721600
A3RM99MXG042BI,B000C233LO,5.0,1309824000
A1V4VVBQBFXRHC,B000C233LO,5.0,1216771200
A3KQZ9AGTZD3OF,B000C233LO,5.0,1339027200
A1UEAR91OB928P,B000C233LO,5.0,1324944000
A1CZVTEOX00TKF,B000C233LO,5.0,1305504000
A34L3KJBU33P69,B000C233LO,5.0,1298246400
AMWB7KSB8IKLI,B000C233LO,5.0,1233014400
A19A6M0WXR7V2J,B000C233LO,5.0,1198800000
A1XX7A00LMV0B0,B000C233LO,5.0,1351468800
A355ZMBP18T098,B000C233LO,5.0,1349049600
AZ5YC4S5ETSK3,B000C233LO,4.0,1361145600
A3A8SEWNFMSOXZ,B000C233LO,5.0,1359504000
A3Q0BLU8GSQAP0,B000C233LO,5.0,1357776000
AUXKF1IYUTNR,B000C233LO,5.0,1357603200
AYSJINQYBPP3N,B000C233LO,5.0,1357603200
A3LJP6NDCTKK6Z,B000C233LO,5.0,1356998400
A5JU7GOHNG5AN,B000C233LO,5.0,1353888000
A17VXT1OI9TMTR,B000C233LO,5.0,1353715200
A1342PAXBOW0AV,B000C233LO,5.0,1353715200
A2FWAWRQH5ZSWA,B000C233LO,5.0,1353369600
A3IBWMCIBIQT4Q,B000FKHNP0,5.0,1181433600
A58N07M0ZCYMB,B000FKHNP0,5.0,1181001600
A2UPNBPC2VX6UP,B000FKHNP0,5.0,1184544000
A36K6VASLXKHF9,B000FKHNP0,5.0,1174003200
AJW55UO0V68DC,B000FKHNP0,1.0,1152835200
A27LY47ABOPJXC,B000FKHNP0,5.0,1180396800
A1A9M74KSV1O6R,B000FKHNP0,2.0,1199145600
A1CZFCIPFNZ6UF,B000FKHNP0,5.0,1185235200
A326M115WP6E1C,B000FKHNP0,5.0,1170547200
A3JHQCC64QQ7AX,B000FKHNP0,5.0,1167955200
AIMUG110LFAP1,B000FKHNP0,5.0,1217721600
A2AO4689YML8D2,B000FKHNP0,2.0,1206921600
A2RLA1JRO7WUDP,B000FKHNP0,5.0,1179014400
A14T02TFIG7W10,B000FKHNP0,5.0,1162598400
A3UKWQS8SRW6IO,B000FKHNP0,5.0,1155859200
A2RT3KIAKCDQB3,B000FKHNP0,5.0,1193184000
A37PYXIP5VI533,B000FKHNP0,5.0,1192665600
A2ZMZBJAW1C6Z8,B000FKHNP0,5.0,1191456000
A29YSZGNXDH0RN,B000FKHNP0,5.0,1188950400
A2BAEHJ0JRK806,B000FKHNP0,5.0,1188864000
A215CB6XNDGBQ8,B000FKHNP0,5.0,1178928000
A3GMW0H8A4PYPD,B000FKHNP0,5.0,1175558400
A1K9BJW81K9DIU,B000FKHNP0,5.0,1170201600
AWUL70Q1YAZ8R,B000FKHNP0,5.0,1167782400
A10DGGA79345EG,B000FKHNP0,5.0,1182211200
A30M67EUNMEYIO,B000FKHNP0,5.0,1357948800
A301ZBOYG52Q3V,B000FKHNP0,5.0,1297036800
A1U2B6VZA6IVZO,B000FKHNP0,5.0,1220140800
A2DYUNYIEA1X59,B000FKHNP0,5.0,1214784000
A1R5ZCXNK0L5XT,B000FKHNP0,5.0,1208822400
A10ELIF4ZDEUB1,B000FKHNP0,5.0,1208476800
A3K8XMTDG518JR,B000FKHNP0,5.0,1208131200
A15DESEJI0EMFT,B000FKHNP0,5.0,1206921600
A2JJYRBIF9GSQC,B000FKHNP0,5.0,1205884800
A1PRZPZAL28E24,B000FKHNP0,5.0,1197417600
A2DGWPH2ZQ4NJ6,B000195ROO,5.0,1306713600
A95EJ8UMRU3KV,B000195ROO,5.0,1233273600
AON83VIVASHKA,B000JZ3TEA,4.0,1172102400
A148SOESRC4BYC,B000JZ3TEA,5.0,1232236800
A2QLJAYS58HE6C,B000JZ3TEA,3.0,1356825600
A2KY7D19Y15UFP,B000JZ3TEA,5.0,1333670400
A2LVDKVNNJSUDH,B000GHJSLO,5.0,1200528000
A3AA2EAP7MWV6R,B000GHJSLO,5.0,1356566400
A38TUHK1BJSS98,B000GHJSLO,5.0,1351987200
A3NI955AEMQPCJ,B000GHJSLO,5.0,1261008000
A1PEV3NS2OLCBG,B000GHJSLO,5.0,1241568000
A1LXXKNZEG9WUO,B000GHJSLO,1.0,1224720000
AXGYP54K35VM0,B000GCLC7C,5.0,1361145600
A32WDOT98LVWO6,B0001EKYVA,5.0,1191456000
A29EGGCYK96C0Y,B0001EKYVA,5.0,1360886400
A1DOKJ4A0RUFEJ,B0001EKYVA,5.0,1348876800
A10MAF0C0JNHBD,B0001EKYVA,5.0,1283731200
A2X9YTMA5CD6GG,B000C233N2,1.0,1342224000
AUY9W9Q3CSZ2Q,B000C233N2,5.0,1354492800
A31AHG6YNFG8AQ,B000C233N2,5.0,1273449600
AA67Q23YTN60W,B0001EKYW4,5.0,1290038400
A1SAG89WPPEJIE,B0001EKYW4,5.0,1226793600
A1B1LOME6R82DX,B0001EKYW4,2.0,1262995200
A3SEJOV071EW6C,B0001EKYW4,1.0,1196467200
A3QWMWHZTUYWFR,B000JZCMU2,5.0,1356307200
A13IEEF3PBMB0H,B000JZCMU2,5.0,1356048000
A3R6218V6A2K30,B000JZCMU2,2.0,1355961600
A8710RWTFG3IY,B000JZCMU2,5.0,1355875200
AHX2ZD8E9MFTT,B000JZCMU2,4.0,1353715200
ARYSDAZNRXN6G,B000JZCMU2,1.0,1352419200
A1GVUJWTB9DZIG,B000JZCMU2,5.0,1345593600
A28X66OD6SSZ4B,B000JZCMU2,5.0,1337472000
AJW6EGTR317HC,B000JZCMU2,3.0,1334620800
A1EXE4MS0UMWSM,B000JZCMU2,4.0,1333843200
A13832GFVLY4QV,B000JZCMU2,5.0,1216339200
A1IYC19YD6BEYE,B000JZCMU2,1.0,1283558400
A1OG8VF8AJGCDM,B000JZCMU2,2.0,1361404800
AQSL0U8FZ5BQA,B000JZCMU2,4.0,1360281600
A3GBALRPEY85U2,B000JZCMU2,4.0,1358985600
A3SVO6XXSHZQCM,B000JZCMU2,5.0,1358294400
A11NFJY3T2H3TN,B000JZCMU2,5.0,1357689600
A8GCKPJRA9ER0,B000JZCMU2,5.0,1357516800
AOI6RYRDZJ3RS,B000JZCMU2,5.0,1357257600
A1ZD7WFF68EARZ,B000JZCMU2,5.0,1356652800
APD2HZKH6W1MN,B000JZCMU2,5.0,1356652800
AZSXUEGQYAIOO,B000JZCMU2,5.0,1333152000
A3A04E5IK8M223,B000JZCMU2,3.0,1330992000
AY1NUCXXJ5WD5,B000JZCMU2,3.0,1329264000
A3680UQ0EL87HC,B000JZCMU2,3.0,1326585600
A3HI79K48HS5GL,B000JZCMU2,3.0,1325721600
A146TPBFEGWSPK,B000JZCMU2,5.0,1320105600
A1DZMIIM5BKAWA,B000JZCMU2,4.0,1313884800
A3H62VYLEK8X1V,B000JZCMU2,5.0,1309910400
A2KDLRQEC1A39L,B000JZCMU2,5.0,1308182400
A2H76V7TTCZ4KV,B000JZCMU2,3.0,1298073600
A1V0FO8HD12QLO,B000JZCMU2,5.0,1297987200
A2622T5X6SMQ6Q,B000JZCMU2,5.0,1293321600
AHISR722JA7R3,B000JZCMU2,5.0,1289779200
AE9NDV34HPZLM,B000JZCMU2,5.0,1283731200
A3BG3EP7YQ3TZV,B000JZCMU2,5.0,1179360000
A3BIFENIZJSTXN,B000JZCMU2,3.0,1286150400
A3KEZLJ59C1JVH,B000JZCMU2,5.0,1285891200
A17ZDOWLY7F3MG,B000JZCMU2,4.0,1259712000
A13I34ZHC0AYM1,B000JZCMU2,5.0,1233532800
A3094EPI56GKZ6,B000JZCMU2,5.0,1225497600
A3VAJULICZUNZL,B000JZCMU2,4.0,1167868800
ABRUL7APFRVRH,B000JZCMU2,4.0,1320969600
A36B42K1V780BN,B000JZCMU2,4.0,1349827200
A39TD2XQJ1RT8M,B000JZCMU2,5.0,1357862400
A3OGNS230YP8TD,B000JZCMU2,2.0,1333324800
A3LPFHPD69M41G,B000JZCMU2,3.0,1328572800
A2KW04KZY50I18,B000JZCMU2,5.0,1220918400
A2NWL3KGZWFAGL,B000JZCMU2,4.0,1202428800
A2MTWJLJEZ2JYG,B000JZCMU2,5.0,1144022400
A8K1RF26OJDI1,B000JZCMU2,1.0,1320969600
A1JC0MHJHJ2ODZ,B000JNJ16W,3.0,1322611200
A39ZBAH619NXMV,B000A3V1WI,5.0,1212019200
A3W16ODXJ0NFK5,B000A3V1WI,4.0,1356912000
AZLDSNZZ4MD30,B000A3V1WS,5.0,1201046400
A1FIDPX96WCA06,B000A3V1WS,5.0,1181260800
A1UVKA2ZQD2C8Z,B000A3V1WS,5.0,1280448000
A2KJ9AUZEG5PM6,B000A3V1WS,5.0,1303776000
A3GKQKMQN298GS,B000A3V1WS,5.0,1360540800
AEEZ48DOEZ057,B000A3V1WS,5.0,1349827200
A2II3W7M0007V,B000A3V1WS,3.0,1343260800
A22DHH9ZG6XK0A,B000058ALK,5.0,1315699200
A3PZDNGNU1WSX0,B000058ALK,5.0,1361318400
A1Y6NC2DVQEDQK,B000058ALK,5.0,1360800000
A395WUJLQ76E1Y,B000PHIIXE,5.0,1293667200
A1OU0MJ1QR5ONY,B000PHIIXE,5.0,1361404800
AMKRC4JCJLNL6,B000PHIIXE,5.0,1325376000
A28GQAJS849ZEC,B000PHIIXE,5.0,1323129600
A3JXI950EYGUFQ,B000PHIIXE,5.0,1314921600
A3QSQQLA9HBKRW,B000A3V1W8,1.0,1279065600
A1J2KPYIGFNF56,B0009HIFRY,5.0,1184716800
A35ZPAYABPCE48,B0009HIFRY,5.0,1332374400
A3DS177PAGXJ4R,B0009HIFRY,5.0,1332288000
A35XCDCJI7WT4L,B0009HIFRY,5.0,1326326400
A24LCKXMIBSLVX,B0009HIFRY,5.0,1324339200
A3BC4K4XGINMB7,B0009HIFRY,5.0,1322438400
A3UJN67CLA6LIU,B0009HIFRY,5.0,1320883200
A1HSHKNK47I6EY,B0009HIFRY,5.0,1320105600
AFIPQJU6EQGJI,B0009HIFRY,5.0,1318118400
A359JWQGUZYHKK,B0009HIFRY,5.0,1308096000
A2XHVJD552ZQW0,B0009HIFRY,5.0,1355097600
A2BKH13BIAIAI0,B0009HIFRY,4.0,1354924800
A2FRG8QSBW9NBX,B0009HIFRY,5.0,1354492800
A2TCF8B12TY21X,B0009HIFRY,4.0,1352678400
A3EXC8S82OUBUO,B0009HIFRY,1.0,1327276800
A9EML171PH15V,B0009HIFRY,5.0,1315526400
A2OQMYXFKXMFI5,B0009HIFRY,1.0,1318204800
A2QQPQTX9OCWGQ,B0009HIFRY,5.0,1302825600
A463KOF738DN4,B0009HIFRY,5.0,1294185600
A2Y4S4CNGKF21S,B0009HIFRY,5.0,1338854400
A2XTDPSKR0ULSN,B0009HIFRY,5.0,1312156800
A3LORZA46IAK3P,B0009HIFRY,5.0,1283472000
A2PGY0UH2ZII9Y,B0009HIFRY,5.0,1282348800
A18CSCOAL7FGWH,B0009HIFRY,5.0,1294963200
AOJV5B30IKISH,B0009HIFRY,5.0,1357430400
A239N9K0CXYABZ,B0009HIFRY,5.0,1357344000
A18ULESYJ4B0GW,B0009HIFRY,5.0,1350000000
A1QLK3XMEXL9A,B0009HIFRY,5.0,1349654400
AZJCM8R1WUGCK,B0009HIFRY,5.0,1362182400
A3P129LF2VO3TD,B0009HIFRY,5.0,1361404800
A2EQH2NXJ9EU5G,B0009HIFRY,5.0,1361318400
A3QWRUEEISVBLA,B0009HIFRY,2.0,1360281600
A1W2AQUX68F9ZB,B0009HIFRY,4.0,1360108800
A15FN43TKF2U1P,B0009HIFRY,5.0,1359936000
A19E608OIXC6NJ,B0009HIFRY,5.0,1359590400
A1U5L6FULB5B2L,B0009HIFRY,5.0,1359417600
A36WUWLCKB785,B0009HIFRY,5.0,1359158400
A22KKBNFTCM1P,B0001EKYYM,5.0,1341532800
A14LDVK4B09VKE,B0001EKYYM,1.0,1336780800
A17ITHJHMBJI78,B0001EKYYM,5.0,1287964800
A3LTU2W2YK8NZ,B0001EKYYM,5.0,1303257600
A5VHW5UNDOTHB,B0001EKYYM,5.0,1330128000
A3LTU2W2YK8NZ,B0001EKYYM,5.0,1303257600
A3QLDORMK0EZ3T,B0001EKYYM,5.0,1286323200
A2WSTH4YQ9XSTX,B0001EKYYM,5.0,1208304000
A1O62B2GDEKHDA,B0001EKYYM,5.0,1170892800
AMYLE2O84OB93,B0001EKYYM,5.0,1361232000
A1Y5GHP80ETUP3,B0001EKYYM,4.0,1357257600
A3SC95BVXN3YBO,B0001EKYYM,5.0,1341878400
A22KKBNFTCM1P,B0001EKYYM,5.0,1341532800
A1I6U5AQAT3ZG9,B000C33HZA,5.0,1338249600
A3SJY9LN487GFH,B000C33HZA,5.0,1275350400
A2YGZ5HH8NQ1Q8,B000C33HZA,5.0,1358726400
A2ZZ61LE65W5ST,B000C33HZA,5.0,1200528000
A15S2CJR1IWIEE,B0009HIFS8,5.0,1270425600
A3J32TAPDA79FM,B0009HIFSI,5.0,1274054400
A150OMCIF36K47,B0009HIFSI,5.0,1244505600
A1NUVEGTDT7XWC,B0009HIFSI,5.0,1357948800
A3LC8MF9RW3ZMN,B0009HIFSI,5.0,1334102400
A3MTFWT0PTNFCC,B000A3V1XC,5.0,1206921600
A1Y7S8ND8MFS5B,B000A3V1XC,5.0,1278201600
A3Q4N0T63YA7NK,B000A3V1XC,5.0,1263427200
A1AMBITCLPQT9B,B000A3V1XC,5.0,1231718400
A1RY3SFGPZJH29,B000A3V1XC,5.0,1326412800
A1UAQ7FHC4Q3FZ,B000A3V1XC,5.0,1237248000
A1U208VXZ6J5HA,B000A3V1XC,5.0,1214352000
A1PY1TU15U19XQ,B000A3V1XC,4.0,1362009600
A3E3FC03G6UZG5,B000A3V1XC,5.0,1361318400
A3I5YSSZVY4IWT,B000A3V1XC,5.0,1359331200
A34T4Z9EHIV1XN,B000A3V1XC,5.0,1358294400
A3SGUL5WNLICQH,B000A3V1XC,5.0,1357084800
A39LUWJTJDUMI1,B000A3V1XC,1.0,1334188800
A10Y59HW4O47N0,B000A3V1XC,4.0,1327622400
A1SA4NGGXSX66H,B000A3V1XC,3.0,1167868800
AYN15QL3VIBT0,B000A3V1XC,1.0,1330041600
AFWOY91CEEKXT,B000A3V1XC,1.0,1327449600
A3HQ5A3V1F9FFD,B000A3V1XC,1.0,1319155200
A2L6LGTCAO02FY,B0009HIFSS,5.0,1302393600
A24J6FU38I0IN7,B000C233QE,1.0,1276473600
A1641JHRBD9RIM,B000C233QE,5.0,1258070400
A12K04HG4AE9FR,B0009HIFT2,5.0,1294963200
A2QQPQTX9OCWGQ,B0009HIFT2,5.0,1304294400
A1OQI3DTFPO39G,B000ME2YWG,4.0,1336089600
A1QBV6M2YRR92L,B000ME2YWG,5.0,1331856000
A3Q540PRM32MTS,B000ME2YWG,4.0,1331337600
AAL8TINGXN3UA,B000ME2YWG,5.0,1330646400
A38J5TMD535OJT,B000ME2YWG,5.0,1325376000
AS6SIILP26DM4,B000ME2YWG,1.0,1319932800
A3MB6AL74DZCBY,B000ME2YWG,5.0,1316131200
A20SCXB5ISY91P,B000ME2YWG,5.0,1315267200
A2WE239566NLJS,B000ME2YWG,4.0,1295827200
A12WJRN64XE2YK,B000ME2YWG,4.0,1292284800
A2E6V8KSAASEIQ,B000ME2YWG,2.0,1262908800
A1AT8LQXVW1LC0,B000ME2YWG,3.0,1257984000
A1UEW353JWNV7I,B000ME2YWG,4.0,1255305600
A39OG9Z6O7RI6W,B000ME2YWG,4.0,1254700800
A1R0ODOKB6MF69,B000ME2YWG,1.0,1251676800
A1CO5DJ0F8C1M6,B000ME2YWG,2.0,1247443200
A1R0BGPGC795WZ,B000ME2YWG,3.0,1247184000
A2XIGGYYRGAVU1,B000ME2YWG,1.0,1245628800
A7N16FT37ZZSS,B000ME2YWG,3.0,1244160000
A2H0LNEQQ4WS45,B000ME2YWG,4.0,1237075200
A2QGPMMK4NK7UX,B000ME2YWG,1.0,1190592000
ALBVGXDZOGWKN,B000ME2YWG,3.0,1189296000
A3AFGYI63SS8MA,B000ME2YWG,5.0,1186358400
AWXH649C2NPLJ,B000ME2YWG,5.0,1185408000
